nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,934a41950040f02f6aa96b0e5df0d4c3,0.123404811,0.674265766,0.4333182,0.210395395,0.505245792,0.465435388,0.060053835,0.163495244,0.007625145,0.742895739,0.041324173,0.332422588,2.566111738,0.447757618,1.378037961,1.863330562,0.246536177,1.492072193,2.279514104,1.31074711,0.849874318,0.000583608,0.022933889,0.910770808,0.000357742,0.101389726,0.906993338
15,98facc041b167d29c13a03f00f5f1382,0.152713524,0.754690573,0.425581657,0.182645296,0.587099095,0.277668494,0.058887489,0.166100145,0.007052856,0.507204927,0.039714541,0.474441527,2.480209605,0.684124471,1.355272238,1.873046248,0.251476216,1.497811267,2.17348126,1.297394266,0.821989667,0.000713793,0.015932867,0.845273222,0.000266242,0.099879288,0.955569781
15,487cb2c25402db79950496c7fc5deb85,0.172831515,0.603632231,0.375901903,0.120731309,0.812867568,0.384952885,0.079983549,0.145894088,0.009023044,0.635415702,0.040490411,0.739045929,1.84592632,0.802362879,1.323817104,1.863437158,0.258254277,1.274574969,2.188578659,1.587322186,0.811153987,0.000697356,0.014912211,0.861791315,0.000159495,0.102717686,0.953991283
15,124f0fa835552a2d33b79583cc4c856d,0.140629991,0.624612509,0.516213021,0.181304953,0.618649017,0.321752198,0.077442001,0.161777508,0.007014305,0.506541668,0.044760617,0.540160496,2.293973792,0.594204545,1.331101073,1.874908303,0.269446354,1.581966419,2.173218422,0.87304441,0.823788833,0.000601131,0.017019011,0.777039412,0.00039178,0.105862319,0.886814176
15,a30b95130b4d3ba40d48851d3d7f37d0,0.134215416,0.720459404,0.44667058,0.102166437,0.556888321,0.360626209,0.069263885,0.160127278,0.006320268,0.734735483,0.042659485,0.553023734,2.627048918,0.330322964,1.3579823,1.88732675,0.272013933,1.651694568,2.13710865,0.712089744,0.843828085,0.000554997,0.020571162,0.88460386,0.00047623,0.110726539,0.795017683
15,2a46fb4b3616aa7373e3ac36eb34d1d2,0.14970154,0.615498891,0.443361602,0.158452574,0.62083572,0.372229728,0.077241618,0.157540758,0.007770705,0.615534718,0.041616554,0.507111965,2.296772308,0.811270012,1.342498715,1.859760007,0.253374186,1.409961894,2.252771488,1.349495879,0.828315938,0.00067934,0.016477384,0.805941968,0.000273621,0.100989063,0.985656373
15,503e96f88a7e4e79f38af6da3b927795,0.147994163,0.641472372,0.507491726,0.124355155,0.675235199,0.310489602,0.075658628,0.153232843,0.007183195,0.356293197,0.04489632,0.442530447,2.097203055,0.500111873,1.333537186,1.868813999,0.266335834,1.618987763,2.147916113,0.96801525,0.809371246,0.00061367,0.015236477,0.79755211,0.000360519,0.104023286,0.776203743
15,156c7abe83de285c1f8a3dfc61cfe7cb,0.137795833,0.60566774,0.422498673,0.181078853,0.642330441,0.406530405,0.06888282,0.143154779,0.00843551,0.394407847,0.044769577,0.300908959,2.027664924,0.434933844,1.34398012,1.830252944,0.246672401,1.49493428,2.202404022,1.363183928,0.808579092,0.000616895,0.017557324,0.944803653,0.000309436,0.099861109,0.815556186
15,d8a07ce679b01f61be039a1441e82938,0.144867734,0.676352527,0.39143586,0.192938519,0.605566948,0.376104825,0.070830007,0.165185424,0.007275969,0.649797826,0.04090386,0.458838191,2.312895619,0.60270721,1.355762166,1.861615457,0.245492732,1.436341403,2.263246972,1.459570218,0.828866585,0.000664745,0.017237338,0.854527013,0.000313021,0.099690036,0.907498349
15,7077cc134b8ccbf9ad9255e88a2e424e,0.147729243,0.70015687,0.408359664,0.211775628,0.620218404,0.351395066,0.067847127,0.163427523,0.007450704,0.591502365,0.041135289,0.484834774,2.406616658,0.60855553,1.354335422,1.86717623,0.247482908,1.476655286,2.253129212,1.428766173,0.825076981,0.000681807,0.015460129,0.843982048,0.000311653,0.100443472,0.804475707
15,e4a33bdfba4007b88cfc54546ad555e7,0.144656554,0.654168187,0.402487827,0.182233389,0.60331344,0.38701009,0.07004372,0.158669819,0.007472665,0.634905287,0.041203622,0.431812166,2.337521593,0.620093459,1.355878621,1.856739353,0.245447271,1.442584971,2.25621325,1.444944351,0.827638001,0.000671236,0.015982065,0.855746327,0.00030464,0.099537274,0.841000613
15,73810cafeb62632bf9c203ef9244ea2f,0.142902207,0.692761222,0.513806593,0.189807883,0.59555594,0.338015717,0.069274608,0.16983001,0.006904184,0.406387659,0.043528616,0.329681168,2.21026416,0.421366903,1.352947184,1.868403306,0.255921971,1.596843825,2.19038548,1.129153701,0.817900252,0.000666918,0.0163315,0.801280153,0.000378254,0.100485346,0.822774096
15,3796113f792d3205c8aacd4cd9cb77ec,0.144282198,0.675867441,0.39350453,0.189441067,0.606771778,0.377325965,0.070951778,0.165223029,0.007350686,0.647231775,0.040916704,0.460573824,2.315941605,0.608409744,1.356131777,1.862637716,0.24568588,1.431853291,2.270782718,1.462597209,0.828338683,0.000674992,0.017248622,0.854195339,0.000311787,0.099640619,0.840826289
15,d4a4bf9a2108396eee5ec9f6e4ccfff0,0.15017469,0.817955162,0.386027999,0.192751178,0.557621948,0.234056348,0.048623685,0.163944688,0.007432045,0.588868735,0.036847837,0.522366874,2.805153561,0.880148014,1.373725953,1.874325268,0.244503615,1.500313551,2.169608145,1.365547891,0.824322591,0.00072794,0.015953132,0.929899129,0.000195477,0.099426763,0.95325181
15,14b4b76146188f8e25b127ea2a12279e,0.152923695,0.773630396,0.2690499,0.056078415,0.59646463,0.320214512,0.063043171,0.154820042,0.007208911,0.671366371,0.037216682,0.430238107,2.542234496,0.700700442,1.374519987,1.857674373,0.239677276,1.414026218,2.210014511,1.49951383,0.821358918,0.000672064,0.018434054,0.978839679,0.00027104,0.099038513,0.85944451
15,9d6029217bd51608ef24575a84d96620,0.167297839,0.733034006,0.251211091,0.013177412,0.747315728,0.310618076,0.072458573,0.156881933,0.007956644,1.118939789,0.033733005,1.094563658,2.842672033,1.183076204,1.352935894,1.889844206,0.256697888,1.239404197,2.196829501,1.485527201,0.840784029,0.000694237,0.017758316,0.929731088,0.000205969,0.108842415,1.03202745
15,934fd518588f365393a5501013a45696,0.144730445,0.633024165,0.420091149,0.217823969,0.59756589,0.406176336,0.070836733,0.156405564,0.007818167,0.662606566,0.041614902,0.422219151,2.394868152,0.580292693,1.352197996,1.859294646,0.246114709,1.429052154,2.274292463,1.439095719,0.833332479,0.000686736,0.015321087,0.845759528,0.000312848,0.099912317,0.943577077
15,c051895fe0bd560c32087ebd0a960110,0.144631535,0.707612083,0.222727995,0.26161778,0.623681198,0.280738742,0.0559095,0.147426122,0.006995542,0.712295712,0.040331595,0.465416882,2.635762247,0.524778545,1.345855543,1.848255535,0.228501647,1.394226568,2.207897209,1.586729642,0.813482463,0.000775486,0.012004536,0.970684144,0.000311402,0.097581441,1.232172387
15,56d0b482321a63437fb2461b4a32aaf8,0.146265998,0.689051075,0.399734378,0.19483348,0.621495827,0.374260192,0.065988383,0.164318836,0.007544655,0.607512898,0.040936613,0.484904635,2.366985679,0.540678513,1.354480675,1.868071348,0.247817821,1.461530399,2.251703267,1.427705486,0.825373638,0.000663579,0.016054661,0.852792075,0.000314544,0.100269957,0.77703318
15,90b182bc3e748cd893272d5cd6b7399b,0.154906969,0.707607659,0.40651997,0.14106889,0.609685012,0.311254962,0.065231767,0.150155242,0.008141255,0.57917339,0.039728694,0.522987339,2.465450177,0.791717659,1.349249831,1.871710776,0.255982326,1.45937748,2.196866491,1.231334988,0.827858273,0.00067444,0.017699755,0.86458846,0.000242084,0.102538522,0.949314817
15,2b194b70b9f9a8650fe6ea2b1ee56db2,0.136968539,0.687964365,0.517975,0.203653889,0.544022647,0.357942524,0.068210778,0.171401054,0.006707279,0.532824851,0.043231001,0.240145697,2.356087536,0.275317803,1.363019177,1.866376607,0.254451789,1.587047562,2.162720284,1.029248502,0.825647015,0.000655187,0.016995204,0.843297634,0.000424751,0.100438486,0.955821441
15,7dfc1f31d81b9ff17571effe202f0e2a,0.153226658,0.585591513,0.426531347,0.127825411,0.612254078,0.404647068,0.080854704,0.157187707,0.007871485,0.634182197,0.041373151,0.46674761,2.180325124,0.81360531,1.342714029,1.859766063,0.254891333,1.349007592,2.257948084,1.392124146,0.830055072,0.000634014,0.017897473,0.821428854,0.000246858,0.099824777,0.833047467
15,f575e381683ad263535285a63231eb7e,0.142250289,0.643575327,0.436781319,0.222847137,0.573080155,0.40461894,0.067970076,0.157244658,0.007667114,0.685471774,0.041757275,0.340958247,2.470253712,0.421289282,1.358525724,1.863391007,0.245626844,1.46131945,2.253717927,1.348054839,0.834744336,0.000683059,0.014600443,0.866752855,0.000356638,0.099642864,0.856151803
15,766e16850dd12b0896eb4d1f6fdce3df,0.140875229,0.689540426,0.38813394,0.176103172,0.621546422,0.409789258,0.063828432,0.166809827,0.007315346,0.815073477,0.039696299,0.5124268,2.448297649,0.5749494,1.364562704,1.85987058,0.245081802,1.387289681,2.21481741,1.473930308,0.834387652,0.000690727,0.017968154,0.920947507,0.000289646,0.100975286,1.172563897
15,2ff7c82151941a8ce2807a2c54fcd3a8,0.145089288,0.683782219,0.40216636,0.192029879,0.604357009,0.383609219,0.069835845,0.163962348,0.007420639,0.647467711,0.040842229,0.464783235,2.319562629,0.634540242,1.356254492,1.865003541,0.246100439,1.436792493,2.266954057,1.458119466,0.828229324,0.00064523,0.01764009,0.854539603,0.000313871,0.099629916,0.888097455
15,01929455b895180e4f2c892cd0c7a217,0.14435682,0.645574134,0.412028157,0.193784152,0.606841502,0.402366133,0.070992996,0.159470906,0.007730697,0.652138661,0.041469081,0.419207979,2.32924379,0.593727032,1.353401006,1.861776754,0.245455158,1.427803342,2.271745275,1.440879674,0.828788233,0.000686002,0.015322597,0.849289863,0.000307726,0.099484665,0.927763715
15,a009d391b3a7760718f29887497648f9,0.142337578,0.557228833,0.478865672,0.285478715,0.637944564,0.393601687,0.074628009,0.150004288,0.009064802,0.511156408,0.043648052,0.609363603,2.116405981,0.928336159,1.326352347,1.862023476,0.260977508,1.421223178,2.300420307,1.320615837,0.828395766,0.000556719,0.020182572,0.785265199,0.000257391,0.103052767,0.863826598
15,507283f7dce9aa9f8a09a25df0353088,0.145052232,0.599297484,0.59508898,0.21839956,0.682182005,0.418458102,0.061386819,0.131268887,0.010164463,0.414148313,0.044052928,0.354687153,2.208433258,0.560170685,1.345079021,1.846971096,0.259254558,1.550040833,2.151579287,1.17335341,0.82155679,0.000654899,0.01572817,0.898995183,0.000200002,0.103628232,0.996914898
15,82f8e275a1630f8d88da8ae709b87ce1,0.143340005,0.718754452,0.517349407,0.050808515,0.674814919,0.296902717,0.066741882,0.162936919,0.007027284,0.37274377,0.042725536,0.41707946,2.159112218,0.542490083,1.354687082,1.851153395,0.260026126,1.62403908,2.076917217,1.034780891,0.802163153,0.000665103,0.016913844,0.893586603,0.000294917,0.103275449,1.055189673
15,700e7902866a45ac2548eefc9de3babd,0.160008978,0.554866509,0.461808278,0.060415803,0.643983911,0.379452163,0.086482775,0.159485382,0.008101606,0.557796166,0.041664931,0.536795352,1.970966325,0.929195116,1.330605143,1.860282553,0.265114525,1.303152215,2.200538211,1.270951091,0.821204975,0.000620142,0.019723143,0.807155492,0.000202434,0.100270635,0.87322155
15,046b2d2d60192c738386388d195ded1d,0.144907133,0.657959221,0.400395504,0.18290849,0.601995669,0.392511259,0.071190977,0.158036747,0.00752475,0.631554115,0.041273186,0.427446078,2.319394875,0.614168007,1.354938154,1.85888087,0.246004268,1.437711104,2.26251187,1.441275952,0.8278495,0.000683748,0.015938428,0.859516431,0.00030219,0.09964564,0.84706216
15,4ffe3c50b2b02154d7cfc511865df615,0.14925378,0.662945136,0.193585148,0.084980088,0.66509888,0.441334288,0.079480258,0.128093918,0.00782982,1.006566079,0.039873464,0.585145653,2.613705597,0.540069302,1.348620985,1.856271442,0.242080867,1.380795012,2.299909014,1.428452915,0.842707727,0.00066606,0.015779023,0.95051199,0.00041741,0.10650912,1.089559366
15,9b3207519063169835aa6ac34ce553d7,0.162892331,0.739983424,0.308460905,0.011179677,0.627521266,0.377759052,0.070935478,0.162814808,0.007957975,0.778565414,0.035410515,0.571645757,2.235698856,0.833213085,1.37070238,1.884362027,0.251954832,1.277138389,2.248352657,1.554294223,0.836887265,0.000631681,0.023932031,0.885333376,0.000185604,0.100726229,0.900754829
15,e6b6c1de360a895767d83746fda738a5,0.145223205,0.718173458,0.212012742,0.084358956,0.602875747,0.297944008,0.082152008,0.175391398,0.004343787,0.727505404,0.042689788,0.600936312,2.258259221,0.371801457,1.33234313,1.885005447,0.258431988,1.485524637,2.247612109,1.09229945,0.824077543,0.000598371,0.021509952,0.786485203,0.000580687,0.104226937,0.848607803
15,7e309bb300cb6bf81968c903e2fa7bf0,0.128418219,0.608636146,0.398366995,0.247719512,0.576011974,0.471957291,0.061980045,0.135024238,0.008820754,0.664373137,0.042410145,0.390113312,2.569547609,0.654855793,1.359459208,1.834018981,0.238292551,1.461131849,2.30317869,1.542473777,0.839092248,0.000610651,0.016926453,0.958708275,0.000272865,0.101489236,0.862339805
15,6666ea8af496f235efbce2719a3c7c8a,0.147283555,0.690340779,0.403152896,0.195668759,0.627176703,0.37628798,0.066770552,0.164953983,0.007467601,0.619367899,0.040683439,0.470191149,2.328179426,0.53306316,1.358086977,1.867152927,0.247907302,1.444283289,2.256366182,1.44971711,0.828188944,0.000652161,0.016561058,0.85539741,0.000298583,0.100055616,0.73188663
15,4e7bd06cdaaf511392782995d84f7a48,0.15964006,0.632059468,0.346833399,0.358248111,0.728213101,0.367556945,0.067239138,0.146616884,0.01062565,0.654332871,0.039290305,0.77733585,2.074724639,1.025237644,1.332275311,1.867491477,0.251724864,1.239636725,2.305878087,1.682432057,0.824202556,0.000648561,0.020694886,0.872910616,0.000160108,0.101797756,1.011242463
15,bdadf65d36d5f4c04861edc0862ab65e,0.144745682,0.646429338,0.404827322,0.205446755,0.599240061,0.409446745,0.07090076,0.15695495,0.007642795,0.672247067,0.041686973,0.402793122,2.355734539,0.590313081,1.353061692,1.8592468,0.245117839,1.441737288,2.289677163,1.446954676,0.832970535,0.000698884,0.015152517,0.833758891,0.000317795,0.099828611,0.988537178
15,b544200f9076740b54871c8231a30976,0.160274558,0.771395504,0.391827488,0.164835594,0.768029845,0.314323288,0.061754874,0.165072066,0.007628926,0.523271708,0.0394702,0.660272737,2.006251782,0.501544393,1.353033205,1.867389207,0.25131261,1.466137147,2.137641216,1.550060227,0.804177605,0.000703357,0.015690189,0.903771796,0.00024832,0.102674375,0.815446349
15,d7d4461e541fc24e4616953c6a3004fc,0.15517998,0.580759804,0.434965054,0.140110105,0.613916095,0.401018484,0.080942792,0.155699957,0.008100637,0.614123761,0.04171865,0.466775334,2.184319358,0.804071855,1.338275823,1.861992751,0.256556508,1.347912635,2.264564532,1.373882706,0.830219355,0.000657705,0.01760247,0.800262408,0.000253106,0.10004345,0.93164546
15,7f68da61d503afdfc8461589c9ed1cbc,0.147718297,0.682745692,0.406340907,0.186564784,0.619505085,0.375603282,0.067386561,0.164126218,0.007535546,0.63081817,0.040766856,0.475568172,2.311764277,0.552926323,1.358528361,1.867482384,0.248067869,1.442403489,2.258828671,1.457258746,0.828102095,0.000639188,0.016789985,0.858882584,0.000299908,0.100050492,0.725850616
15,a2df32599125f32d1561ba8025febe48,0.146379972,0.642609719,0.425069834,0.190499854,0.671806443,0.379897187,0.074536051,0.156637565,0.007751192,0.535945878,0.043406505,0.412745487,2.013032182,0.458140535,1.34316945,1.853168634,0.251867287,1.482486283,2.21226975,1.311059577,0.815380966,0.000660053,0.015852538,0.856752051,0.000336504,0.101072441,1.064158476
15,5078a2445263fa33ac1988846e7b883f,0.143505874,0.667188327,0.29163091,0.185660538,0.657296613,0.351553214,0.074607641,0.146940073,0.007521423,0.652230523,0.041995025,0.570435738,2.321933354,0.70990145,1.341211689,1.850157694,0.244841144,1.470480716,2.292167297,1.4310852,0.819517113,0.000646327,0.016478671,0.886370553,0.000377881,0.102855902,0.961042883
15,dd4881d2e9e0a1c707e03aa9ca8a1b02,0.145226079,0.569995873,0.419747448,0.222616238,0.562319588,0.441335594,0.077036515,0.148361903,0.0081715,0.716476803,0.042356619,0.355380753,2.405656818,0.622645571,1.348162113,1.858661517,0.245575177,1.387391974,2.307992854,1.432681401,0.841651433,0.000676694,0.014604057,0.836876209,0.000315622,0.099124946,0.94080659
15,8c08f529acb65041e82793a754e5a12b,0.145122491,0.647514851,0.412635703,0.187043965,0.611376629,0.39795221,0.071626568,0.159016198,0.007704204,0.643814467,0.041403069,0.422971631,2.315358417,0.61373943,1.354613306,1.86153934,0.24627542,1.43162327,2.275228719,1.435531633,0.828419702,0.000688622,0.015803149,0.853102459,0.00030511,0.099594393,0.858970201
15,e9607a34bcb1e8f2f2166ca4bdc519c4,0.15174918,0.555666235,0.395147168,0.085702856,0.746810801,0.470083117,0.077430502,0.12286699,0.010807364,0.607841055,0.042380104,0.555331047,1.861538981,0.660685521,1.335077605,1.844474132,0.26252068,1.33353829,2.204572727,1.307982747,0.82188999,0.000534775,0.024681227,0.970855403,0.000214293,0.106648967,0.895338919
15,f545c307d744af68ad81c26cf70afcc0,0.144563982,0.64757271,0.406296185,0.206879541,0.597523687,0.409477912,0.070877987,0.157008226,0.007632677,0.672227807,0.041655185,0.400865647,2.363693028,0.584237353,1.353137303,1.859456431,0.245286441,1.440804107,2.289623363,1.445631725,0.83319562,0.000691226,0.01525507,0.834098738,0.000317579,0.0999045,0.986422942
15,92c7cf7d692452dd4abfa2b76c1c113a,0.156261526,0.764862608,0.306249362,0.007361793,0.610229565,0.328374178,0.064926539,0.149228023,0.007425485,0.692102876,0.036996038,0.492417102,2.584379036,0.791355271,1.37134228,1.862938425,0.246507219,1.430321082,2.194484976,1.405806066,0.826677313,0.000658128,0.018524078,0.959651848,0.000232172,0.101580005,0.849445642
15,b452f9b463d3991b88b4b01e42e5d9dd,0.144679875,0.676920296,0.389963623,0.194587248,0.603642786,0.377873579,0.070870325,0.165026829,0.007296475,0.652230192,0.040908213,0.457732631,2.32018644,0.598564198,1.356000496,1.86191777,0.245329916,1.434504489,2.265197657,1.460602638,0.829206305,0.000677018,0.017215514,0.852906601,0.000311243,0.099723839,0.903540568
15,38a772e69d5eb8f90a9cbcd70686f5a5,0.152519198,0.663702639,0.455210189,0.290713197,0.684007048,0.30962712,0.06609637,0.162996242,0.007750809,0.680921833,0.042034874,0.707814079,2.349482879,0.490987457,1.330948976,1.887346937,0.262453441,1.455264724,2.135473933,1.150086236,0.825231613,0.0006985,0.013234237,0.830566005,0.0003124,0.105478323,1.094056104
15,25ed6c54f07bace6cc27d7a838847445,0.153558854,0.63299854,0.369479447,0.160980735,0.641073753,0.417413299,0.07577709,0.166154903,0.008798863,0.672578994,0.038982913,0.531596752,1.902723492,0.767802177,1.354143271,1.880398831,0.25504773,1.249760491,2.306169353,1.560230996,0.833547248,0.00057907,0.025944171,0.820048308,0.000216744,0.09930873,0.92157077
15,2c217cde6d57a08b86c33f2168f3f133,0.157220544,0.660375001,0.428332072,0.166781283,0.799423181,0.387495921,0.073662319,0.141758278,0.008947598,0.619721151,0.042207631,0.587004983,1.964019362,0.481167635,1.337753512,1.858515594,0.256786082,1.457844954,2.153335839,1.319681627,0.811893527,0.000706502,0.014246412,0.89624529,0.000273035,0.105548118,1.235237784
15,d135bd9ede9356e05f2d14b5a5f4f36e,0.149255258,0.740082852,0.428531728,0.08168376,0.743192452,0.304459513,0.06783062,0.169026466,0.006608507,0.340084693,0.042110991,0.367032557,1.864717179,0.645453238,1.353453121,1.826823446,0.240376814,1.528998003,2.138709539,1.546477289,0.785815808,0.000791038,0.012843721,0.882973088,0.000221532,0.096733048,1.417060393
